FloatShares,Ticker,Price,52 week high,52 week low,avg Daily Volume,50 day Moving Average,200 day moving average,price/eps estimate this year,price/eps estimate next year,Short Ratio
9071000,FBRC_nasdaq,29.9,10.96,33.45,66956,25.9886,20.4706,N/A,N/A,2.4
0,FDML_nasdaq,10.85,4.8,11.35,300352,10.1154,8.3496,14.47,10.53,4.7
5936000,FNHC_nasdaq,10.42,4.48,10.5,39592,9.954,7.5953,N/A,N/A,0.2
1815000,FFCO_nasdaq,19,14.3,23,2197,18.7363,17.8622,N/A,N/A,2.1
38432000,FEIC_nasdaq,77.06,45.23,77.97,235343,74.0591,66.4332,25.1,20.77,5
21412000,FHCO_nasdaq,9.11,5.25,8.39,98144,7.3446,7.2371,18.98,13.8,9.6
0,ONEQ_nasdaq,142.48,111.08,142.99,17148,136.689,129.973,N/A,N/A,N/A
9978000,LION_nasdaq,13.94,8.2533,14.79,70019,12.8354,11.6769,11.06,11.52,1.4
0,FDUS_nasdaq,19.17,12.36,19.69,66279,18.6154,18.3008,11.83,10.59,N/A
21055000,FRGI_nasdaq,34.73,12.96,38.84,232149,35.062,26.648,45.1,35.8,2.5
0,FSC_nasdaq,10.81,9.66,11.13,1379670,10.4574,10.7046,9.74,9.16,N/A
0,FSCFL_nasdaq,24.04,23.01,25.7,13724,24.2623,24.73,N/A,N/A,N/A
870936000,FITB_nasdaq,18.945,13.37,19.09,8774030,18.3657,16.9871,10.41,10.89,3.2
N/A,FITBP_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
47764000,FNGN_nasdaq,47.82,18.1,49.79,332557,46.3229,37.6954,72.45,58.32,14.9
12721000,FISI_nasdaq,21.58,16.5,21.8,26790,19.7051,19.6833,11.99,11.07,4.9
92209000,FNSR_nasdaq,18.17,10.95,18.55,2426750,15.8049,14.614,17.81,14.42,3.5
3219000,FABK_nasdaq,12.65,10.61,13.26,13124,12.698,12.5433,N/A,N/A,0.5
16681000,FBNC_nasdaq,15.18,7.68,15.77,37289,14.5206,13.5866,18.74,16.5,8.1
9612000,FNLC_nasdaq,17.93,14.32,18.96,13606,16.896,17.0221,N/A,N/A,14.4
72647000,BUSE_nasdaq,4.92,4.09,4.99,159700,4.5746,4.5086,18.22,16.4,18.6
3250000,FBIZ_nasdaq,31.7,20,32.54,6733,29.8391,26.8867,9.58,9.49,1
N/A,FCAL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
5870000,FCVA_nasdaq,3.33,2.25,3.49,2129,3.3297,3.2083,N/A,N/A,1.7
2588000,FCAP_nasdaq,20.2,18.38,21.67,484,20.2174,19.8856,N/A,N/A,1.9
28592000,FCFS_nasdaq,50.68,38.72,58.76,183113,53.2549,53.5915,17.97,14.56,7.3
6357000,FCZA_nasdaq,7.17,4.91,7.71,3490,7.1997,6.8431,9.43,9.56,1.6
6375000,FCNCA_nasdaq,207.51,155,208.52,20935,199.286,186.091,N/A,N/A,1.2
6008000,FCLF_nasdaq,8.487,6,9.67,4133,8.0806,7.6654,N/A,N/A,0.8
16550000,FCBC_nasdaq,17.2,13.08,17.29,37770,15.8511,15.6507,12.93,12.74,8
4049000,FCCO_nasdaq,11.16,7.85,11.16,3316,9.5043,9.1187,14.49,15.29,1.3
13496000,FBNK_nasdaq,14.99,12.77,15.17,35292,14.1011,14.3697,45.42,37.47,7.7
9367000,FDEF_nasdaq,26.96,15.75,27.58,25033,23.89,22.5709,13.22,13.15,5.1
3735000,FFBH_nasdaq,9.72,7.55,10.74,9006,9.1871,9.594,N/A,N/A,9.1
2478000,FFNM_nasdaq,4.25,3.05,5,1897,4.3057,4.5674,N/A,N/A,0.7
56764000,FFBC_nasdaq,15.92,13.87,18,240283,15.2309,15.4046,15.31,14.74,8.4
0,FFBCW_nasdaq,5.7,4.5,6.28,522,5.326,5.3587,N/A,N/A,N/A
29599000,FFIN_nasdaq,61.55,33.49,62.56,96030,57.478,49.402,24.42,22.97,49.4
11834000,THFF_nasdaq,33.55,28,33.87,21818,31.4563,30.7475,14.59,14.85,7.1
16173000,FFCH_nasdaq,23.64,10.12,23.82,46418,21.5117,19.4277,20.74,21.89,5.5
12364000,FFNW_nasdaq,10.78,6.73,11.19,93871,10.3994,8.8096,107.8,63.41,4
3749000,FFKY_nasdaq,3.68,1.46,3.84,3543,3.4506,3.0949,N/A,20.44,0.6
2524000,INBK_nasdaq,24.25,9.8,25.5,12489,20.8871,17.5805,N/A,N/A,0.9
20095000,FIBK_nasdaq,22.8,13.38,23.26,132295,20.8383,18.9719,13.9,13.9,1.7
8017000,FMFC_nasdaq,17.42,5.95,17.46,36444,15.9423,13.4251,18.73,15.42,0.3
28348000,FRME_nasdaq,18.7,12.4,18.93,113149,17.5397,15.9199,14.5,12.47,10.2
73212000,FMBI_nasdaq,15.09,10.43,15.27,319736,13.6591,13.0655,16.77,14.51,5.1
342075000,FNFG_nasdaq,10.28,7.08,10.57,3729250,9.946,9.028,13.71,12.69,2
9954000,BANC_nasdaq,14.62,10.08,14.66,97821,13.5534,12.1862,14.77,10.44,4.4
9954000,BANCL_nasdaq,25.3,24.31,26.29,6165,25.4826,25.6321,N/A,N/A,N/A
1298000,FSFG_nasdaq,24.65,17.51,28.2,613,23.1829,22.2368,N/A,N/A,1.6
37492000,FSGI_nasdaq,2.44,1.3,7.45,502622,2.4929,3.0075,N/A,N/A,0.3
63278000,FSLR_nasdaq,48.86,13.81,59,7091370,47.4732,38.3977,11.83,14.85,1.8
8292000,FSBK_nasdaq,6.7499,4.15,6.88,7306,6.502,6.3411,N/A,N/A,2.3
0,BICK_nasdaq,21.779,19.86,26.08,5543,21.5857,23.8514,N/A,N/A,N/A
0,CU_nasdaq,20.9,19.5,32.24,10694,21.3614,25.6565,N/A,N/A,N/A
0,PLTM_nasdaq,11.58,10.81,17.05,7175,11.4589,13.4509,N/A,N/A,N/A
0,CARZ_nasdaq,36.97,22,37.22,26527,34.8471,32.229,N/A,N/A,N/A
0,HYLS_nasdaq,50.93,47.42,57,15310,50.408,50.8632,N/A,N/A,N/A
0,TDIV_nasdaq,22.58,18.25,22.8,113027,22.2031,21.4057,N/A,N/A,N/A
0,MDIV_nasdaq,21.64,18.92,22.58,320535,21.2549,21.4702,N/A,N/A,N/A
0,SKYY_nasdaq,22.99,17.37,23.18,28521,21.6551,21.2478,N/A,N/A,N/A
0,QABA_nasdaq,32.71,23.79,32.9,16697,30.3671,28.3251,N/A,N/A,N/A
0,FONE_nasdaq,29.3392,20.73,29.49,4806,28.61,27.1833,N/A,N/A,N/A
0,GRID_nasdaq,33.08,25.25,34.05,1879,32.0017,31.9638,N/A,N/A,N/A
0,QCLN_nasdaq,15.4004,8.14,15.82,56906,14.3986,12.0863,N/A,N/A,N/A
0,QQEW_nasdaq,32.06,23.76,32.13,57962,30.6043,29.24,N/A,N/A,N/A
0,QQXT_nasdaq,31.23,22.41,31.38,21744,29.7731,28.1841,N/A,N/A,N/A
0,QTEC_nasdaq,30.58,23.58,30.67,32656,29.2846,28.2851,N/A,N/A,N/A
5526000,FUNC_nasdaq,7.47,4.61,9,6565,7.5209,7.9427,N/A,N/A,0.7
7602000,FBMI_nasdaq,13.85,7.72,14.98,4865,13.6689,12.8764,10.91,10.91,0.6
N/A,FCFC_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
0,SVVC_nasdaq,20.45,15.4,20.73,35192,20.0706,19.01,40.9,27.27,N/A
163850000,FMER_nasdaq,21.38,12.95,21.67,1353130,19.9394,17.0833,16.32,14.74,4.6
24686000,FSRV_nasdaq,32.24,25.02,34.77,37665,31.0509,31.577,20.02,15.57,3
130912000,FISV_nasdaq,91.61,67.95,91.99,619640,88.0606,85.5992,15.42,13.84,2.9
8591000,FSCI_nasdaq,41.29,22.76,41.82,32824,41.1963,38.8104,33.84,17.2,4.2
39594000,FIVE_nasdaq,39.7,26.77,43.04,551406,37.6326,37.5252,58.38,43.15,4.3
17150000,FLML_nasdaq,5.91,2.85,6.5,84351,6.0089,4.7317,N/A,147.75,0.8
5273000,FLXS_nasdaq,25.49,18.56,26.29,12149,23.7251,23.0023,N/A,N/A,7.4
569456000,FLEX_nasdaq,7.97,5.47,8.04,4558890,7.7069,7.0049,10.09,7.97,1.5
140137000,FLIR_nasdaq,29.04,18.55,29.58,1275530,26.4531,25.3662,18.04,16.31,3.1
42680000,FLOW_nasdaq,3.71,2.85,4.09,282316,3.7426,3.7283,21.82,17.67,3.1
22391000,FLDM_nasdaq,16.85,12.55,19.96,100246,16.682,17.2157,N/A,N/A,16.7
28533000,FFIC_nasdaq,18.24,13.19,18.33,123046,16.55,16.0537,16.43,14.25,7.5
N/A,FNBN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,FMCN_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
5362000,FONR_nasdaq,6.24,3.02,7.94,42936,6.3014,6.2799,N/A,N/A,3.8
1981000,VIFL_nasdaq,4.9901,4.25,7.21,2670,4.9711,5.0566,N/A,N/A,0.6
7409000,FES_nasdaq,4.73,1.66,4.9,105625,3.86,3.4643,N/A,23.65,4.5
53681000,FORM_nasdaq,7.66,3.7,7.7,544570,6.7343,5.4081,N/A,33.3,2.1
6841000,FORTY_nasdaq,23.82,13.55,23.9,2406,22.3417,19.8357,N/A,N/A,0.5
10740000,FORR_nasdaq,38.65,20.6,39.77,97529,37.1271,32.7151,45.47,34.51,4.4
135662000,FTNT_nasdaq,20.43,16.47,28.23,2189870,18.42,20.3466,41.69,34.05,1.2
29786000,FWRD_nasdaq,40.25,29.65,41.94,100665,38.9229,37.8887,21.18,18.3,8.3
5418000,FORD_nasdaq,1.9201,1.02,2.17,14527,1.9363,1.9316,N/A,N/A,20
51581000,FOSL_nasdaq,110.39,64,115.19,724070,105.405,102.333,17.86,15.7,3.2
93815000,FWLT_nasdaq,22.53,16.34,27.13,974754,22.7171,22.9888,16.21,11.38,1.9
9153000,FXCB_nasdaq,17.98,13.27,18.15,23779,17.0929,16.9021,35.96,39.96,6.7
43323000,FRAN_nasdaq,28.97,22.31,37.09,1306990,27.5129,27.8625,22.28,18.22,8.2
38951000,FELE_nasdaq,37.69,26.72,38.78,145698,35.328,33.314,21.79,19.23,7
8136000,FRNK_nasdaq,18.98,15.84,19,22862,18.4106,17.9437,N/A,N/A,7.9
34225000,FRED_nasdaq,16.74,12.3,17.63,148349,16.1237,14.3901,19.69,16.74,17.8
3774000,FREE_nasdaq,0.3499,0.32,5.8,596840,0.48,1.2407,N/A,N/A,0.8
11566000,RAIL_nasdaq,16.82,16.53,25.15,94438,17.2226,20.508,N/A,23.36,5.4
6608000,FEIM_nasdaq,10.78,6.71,11,16862,10.3966,9.8414,14.57,12.11,0.4
15811000,FFN_nasdaq,0.2698,0.18,1,104865,0.2891,0.5086,0.1,N/A,6.1
990150000,FTR_nasdaq,4.2,3.59,5.15,8770620,4.0614,4.1788,19.09,19.09,25.3
11490000,FFEX_nasdaq,2.07,0.75,2.5,134148,1.7537,1.4497,N/A,N/A,2
2513000,FSBW_nasdaq,17.15,10,19.45,2473,17.514,15.9465,N/A,N/A,0.9
14039000,FSYS_nasdaq,18.55,13.34,19.41,171283,17.2569,15.7015,84.32,31.98,5.5
15934000,FTEK_nasdaq,3.98,3.45,5.57,57565,3.8426,4.1685,39.8,23.41,6.5
156762000,FCEL_nasdaq,1.3,0.83,1.64,3118390,1.3311,1.1277,N/A,N/A,2.9
0,FULL_nasdaq,8,6.68,8.5,63267,7.8974,7.7816,10.26,10.26,0.4
16696000,FLL_nasdaq,2.7,2.58,4,62594,2.7771,3.0112,27,15,0.9
192140000,FULT_nasdaq,12.3,8.75,12.48,878297,11.5886,11.2783,15.57,14.47,6.1
4968000,FURX_nasdaq,39.92,17.5,42.3,61230,36.3009,34.2357,N/A,137.66,8
4494000,FFHL_nasdaq,1.1099,0.91,1.95,7389,1.1291,1.3059,N/A,N/A,0.2
50338000,FXEN_nasdaq,3.67,2.48,8.78,746292,3.64,3.717,N/A,24.47,7
19035000,GK_nasdaq,52.96,29.8,54.35,63530,49.422,44.4852,20.06,18.26,3.1
4922000,WILC_nasdaq,7.2,3.9,7.25,16895,6.9454,6.3425,N/A,N/A,0.4
13264000,GAIA_nasdaq,4.86,2.23,4.95,41205,4.5051,3.9904,48.6,N/A,1.2
12195000,GALT_nasdaq,4.86,1.6,5.22,66241,4.2474,3.691,N/A,N/A,8.2
0,GALTU_nasdaq,10.99,3.25,11.85,195,9.896,8.3607,N/A,N/A,N/A
0,GALTW_nasdaq,1.69,0.31,2,5446,1.38,1.0263,N/A,N/A,N/A
82692000,GALE_nasdaq,1.78,1.23,3,2017240,2.0706,2.1006,N/A,N/A,6.6
2201000,GPIC_nasdaq,8.24,5.9,9.05,13203,8.0134,8.0478,12.68,10.05,0.3
122222000,GRMN_nasdaq,36.52,32.52,43.33,1048910,35.2706,35.8951,15.47,15.28,11.6
0,GARS_nasdaq,15.02,14.26,15.86,50735,15.1043,15.1959,10.96,10.58,N/A
5356000,GKNT_nasdaq,15.89,12.38,20.2,30060,14.1391,14.6852,264.83,227,5.3
4765000,GENC_nasdaq,7.57,6.81,7.92,9554,7.1969,7.2034,N/A,N/A,0.8
26353000,GNCMA_nasdaq,9.22,7.36,10.43,162502,8.6474,8.8101,20.49,17.4,4.7
3981000,GFN_nasdaq,4.8,3.25,5.2,7181,4.6377,4.6303,24,20.87,1
N/A,GFNCL_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
N/A,GFNCZ_nasdaq,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A
7539000,GENE_nasdaq,2.42,2,4.79,93378,2.5817,2.538,N/A,N/A,3.6
29548000,GNMK_nasdaq,10.01,5.07,16,374460,11.3834,12.1807,N/A,N/A,3.4
15677000,GHDX_nasdaq,35.22,25.25,38.99,229505,34.378,31.1117,N/A,117.4,9.5
138811000,GNTX_nasdaq,23.71,14.38,25.4,939459,23.2414,21.2765,18.82,17.43,5
29306000,THRM_nasdaq,19.86,10.06,20.15,277565,18.7843,16.3712,20.91,15.64,2.5
8578000,GENT_nasdaq,8.77,6.96,12.84,19964,8.0894,9.0932,23.7,7.69,21.3
29338000,GTIV_nasdaq,10.48,6.05,12.9,235022,10.3309,10.5225,11.39,10.08,8.5
11042000,GNVC_nasdaq,0.442,0.35,2.22,158605,0.4049,1.1475,N/A,N/A,N/A
0,GMETP_nasdaq,8,2.1491,8.8103,1056,7.8166,6.8629,N/A,N/A,N/A
1219000,GTWN_nasdaq,13.8501,10.76,14.25,1914,13.9206,13.2843,N/A,N/A,1.2
12383000,GEOS_nasdaq,77.63,41.87,113.73,173360,74.5446,89.7502,13.91,11.73,7
11280000,GABC_nasdaq,25.24,19.55,25.72,18316,22.8989,22.1785,13.94,13.79,10.6
128820000,GERN_nasdaq,1.48,0.91,2.99,834524,1.3149,1.3203,N/A,N/A,2.6
26970000,GEVO_nasdaq,1.91,1.36,4.68,971911,1.9343,1.9886,N/A,N/A,6.4
28901000,ROCK_nasdaq,16.47,9.03,20,118283,15.6249,16.9221,19.61,13.39,3.7
38948000,GIGM_nasdaq,0.99,0.87,1.23,33094,0.9711,1.0236,N/A,N/A,0.3
4533000,GIGA_nasdaq,1.404,1.14,2.22,14306,1.4183,1.5362,N/A,N/A,0.2
14344000,GIII_nasdaq,49.66,23.04,52.26,192235,48.2829,40.6502,15.05,13.28,4.3
21253000,GILT_nasdaq,5.24,2.31,6.2,36300,5.5551,5.5195,65.5,20.96,0.3
1512237000,GILD_nasdaq,58.22,25.395,60.51,11355400,52.9951,47.9867,29.4,19.67,5.3
16966000,GIVN_nasdaq,15.48,12.14,19.48,114841,14.1569,15.69,28.15,17.59,2.8
69772000,GBCI_nasdaq,23.65,13.25,23.84,342795,21.62,18.5646,19.55,17.65,12.7
0,GLAD_nasdaq,8.71,7.25,9.46,97641,8.3551,8.8408,10.37,10.75,4.3
0,GLADP_nasdaq,25.5239,25.1,26.96,1671,25.3903,25.5375,N/A,N/A,N/A
11032000,GOOD_nasdaq,19.14,16.15,21.33,114165,18.96,19.1902,N/A,N/A,3.6
11032000,GOODN_nasdaq,25.93,24.9,26.95,1343,25.6589,25.9866,N/A,N/A,N/A
11032000,GOODO_nasdaq,25.4,24.56,26.09,760,25.3534,25.483,N/A,N/A,N/A
11032000,GOODP_nasdaq,25.7,25.11,30.39,660,25.6049,26.1048,N/A,N/A,N/A
0,GAIN_nasdaq,7.48,6.59,8.07,108890,7.3594,7.3727,12.06,11.51,N/A
0,GAINP_nasdaq,26.16,25.06,29.99,2887,26.2411,26.668,N/A,N/A,N/A
3766000,LAND_nasdaq,16.2,14,18.739,27027,16.3589,15.9828,70.43,38.57,5.2
2772000,GLCH_nasdaq,13.99,10,19.6,16729,13.8566,14.0738,N/A,N/A,0.3
2064000,GLBZ_nasdaq,12.21,10,12.95,1143,11.9997,11.7755,N/A,N/A,1.3
4257000,ENT_nasdaq,10.85,7.96,11.18,144165,10.0331,9.8362,43.4,10.96,0.8
12138000,GBLI_nasdaq,25.83,18.62,26.56,22094,23.8,22.6599,24.6,22.46,5.5
14941000,GLPW_nasdaq,18.4,13.55,21.78,57070,16.466,16.4862,31.19,15.46,13.2
19906000,GSOL_nasdaq,7.19,5.38,8.48,33036,6.8243,7.1564,7.26,N/A,6.6
0,SOCL_nasdaq,16.03,11.81,16.08,4803,14.8737,14.3026,N/A,N/A,N/A
0,QQQC_nasdaq,17.04,12.15,17.12,1592,16.0191,14.9589,N/A,N/A,N/A
1097000,GAI_nasdaq,14.84,4.26,15.44,17911,10.5514,9.1242,N/A,N/A,0.4
64509000,GSM_nasdaq,11.29,10.57,17.23,529605,11.4149,13.3585,31.36,24.54,7.8
18324000,GCOM_nasdaq,14.27,9.75,14.67,61765,13.2531,12.4692,21.3,17.4,13.6
4586000,GLBS_nasdaq,2.06,1.41,3.23,9119,2.088,2.2333,N/A,N/A,0.1
55973000,GLUU_nasdaq,2.66,1.99,5.67,1811850,2.4531,2.5946,N/A,53.2,10.5
79655000,GLNG_nasdaq,34.99,30.51,43.56,682624,33.302,35.9743,28.92,12.15,5.3
0,GMLP_nasdaq,32.78,25.52,36,135308,33.4131,32.1711,N/A,N/A,N/A
4945000,GLDC_nasdaq,3.41,3.15,3.7,4202,3.5666,3.4885,N/A,N/A,1.5
0,GBDC_nasdaq,18.25,14.4,18.35,477905,17.7263,16.8893,14.04,12.94,N/A
871000,GTIM_nasdaq,2.8701,1.15,3.6,6605,3.0117,2.9471,N/A,N/A,4.2
270883000,GOOG_nasdaq,910.68,598.25,928,2344580,888.462,824.221,20.42,17.5,1.7
8742000,GMAN_nasdaq,14.64,11.12,21.1,64127,13.7457,12.8214,17.43,13.31,2.7
43467000,LOPE_nasdaq,35.3,15.8,36.45,424105,32.992,27.3584,20.06,17.83,13.3
2807000,GCFB_nasdaq,N/A,1.81,2.45,4941,2.1743,2.0962,N/A,N/A,0.2
11308000,GRVY_nasdaq,1.17,0.98,1.82,42110,1.1429,1.2646,N/A,N/A,0.1
55723000,GLDD_nasdaq,8.2,6.3,10.07,478170,8.1671,8.2909,25.62,16.08,9.8
9073000,GSBC_nasdaq,30.09,22.6,31.81,21025,27.806,25.812,14.9,15.92,6.9
129346000,GMCR_nasdaq,73.86,17.11,82.95,4213140,74.6574,59.1624,23.37,20.4,9
24284000,GPRE_nasdaq,16.2,3.57,17.01,438646,14.2866,11.7754,21.32,12.76,6
1358000,GCBC_nasdaq,21.01,18.5,27.13,719,20.9994,20.7901,N/A,N/A,4.9
29195000,GLRE_nasdaq,26.38,22.24,26.47,132925,25.0583,24.3778,6.71,6.09,4.5
2616000,GRIF_nasdaq,32.16,24.3,34.25,5686,29.6049,29.3942,N/A,N/A,10.3
548317000,GRFS_nasdaq,30.42,17.6286,31.63,626884,28.1426,27.9445,N/A,N/A,1.5
309298000,GRPN_nasdaq,8.77,2.6,9.43,16892300,8.0157,6.3704,51.59,30.24,1.8
26140000,OMAB_nasdaq,26.51,16.36,34.8,48429,25.6389,27.9843,17.79,16.07,1
96019000,GGAL_nasdaq,5.43,4.26,7.26,68541,5.4006,5.7617,N/A,2.48,73.8
28703000,GSIG_nasdaq,8.52,7.03,10.61,111700,8.3734,8.7765,29.38,13.97,4.9
16951000,GSIT_nasdaq,6.59,4.4,6.91,58092,6.2563,6.3327,31.38,14.33,4.7
0,GSVC_nasdaq,8.19,6.84,10.38,141735,8.0526,8.1901,N/A,16.38,N/A
117815000,GTAT_nasdaq,5.08,2.61,7.09,4121920,4.2017,3.5997,17.52,14.11,16.3
19770000,GTXI_nasdaq,5.63,3.29,7.24,626646,6.4,5.2278,N/A,N/A,3.9
4000000,GPRC_nasdaq,1.4001,1.14,2.36,40951,1.434,1.4454,N/A,N/A,N/A
14138000,GBNK_nasdaq,13.19,7.7,13.5,26116,11.5363,10.6393,23.14,18.58,8.1
2119000,GFED_nasdaq,12.9948,6.29,14.5,1675,10.5237,9.7784,N/A,N/A,1.9
13320000,GUID_nasdaq,9.58,7.5,13.08,82498,8.9683,10.1541,N/A,38.32,7.8
12297000,GIFI_nasdaq,23.21,18.76,30.28,40687,21.1163,21.7601,26.38,16.82,7
24924000,GURE_nasdaq,1.21,0.88,1.7,77995,1.1729,1.1257,N/A,N/A,21.5
71831000,GPOR_nasdaq,50.88,19.1,54.07,1423990,49.1946,45.591,61.3,25.19,6.4
1004000,GYRO_nasdaq,71.25,68.01,114.97,7911,71.8594,73.1916,N/A,N/A,5.1
29507000,HEES_nasdaq,23.47,11.52,24.37,183560,22.1083,20.3796,19.24,14.67,5
21829000,HNRG_nasdaq,8.16,6.38,10.2,30392,8.058,7.6409,12.36,10.88,2.4
18061000,HALL_nasdaq,9.5,6.71,9.71,28216,9.2331,9.0815,27.14,19,5.7
76305000,HALO_nasdaq,8.44,3.86,9.92,1466420,7.1863,6.6021,N/A,N/A,6
2370000,HBK_nasdaq,13.85,11.2,14.33,3435,13.2554,12.8334,N/A,N/A,0.2
3922000,HBNK_nasdaq,15.87,12.26,18.13,5556,15.4966,15.6425,N/A,N/A,0.9
21284000,HMPR_nasdaq,1.76,1.01,2.66,390213,1.4023,1.3116,N/A,N/A,2.1
80804000,HBHC_nasdaq,32.46,25,33.59,593013,29.8791,30.0837,14.56,13.81,8.5
5375000,HNH_nasdaq,18.11,12.25,18.44,14695,17.3343,15.992,N/A,N/A,7.2
30679000,HAFC_nasdaq,17.75,10.49,18.36,208135,16.7486,16.2322,13.98,13.35,5.6
44048000,HNSN_nasdaq,1.42,1.32,2.75,430565,1.5226,1.9495,N/A,N/A,17.7
38408000,HSOL_nasdaq,3.41,0.77,3.59,1166530,2.1771,1.4271,N/A,N/A,1.9
11367000,HDNG_nasdaq,16.55,8.56,16.88,50425,14.792,13.1414,11.49,9.4,3.5
111708000,HLIT_nasdaq,7.07,3.76,7.11,830473,6.4409,5.8373,54.38,23.57,2.1
29141000,TINY_nasdaq,3.12,3.01,4.07,196665,3.2489,3.4309,44.57,12.48,4.7
36556000,HPOL_nasdaq,1.88,1.03,1.95,44022,1.7797,1.6245,N/A,N/A,0.9
25445000,HBIO_nasdaq,5.4,3.58,6.15,113844,4.9491,5.1336,77.14,33.75,8.1
115072000,HAS_nasdaq,46.48,34.56,48.97,1332890,45.2809,43.0707,15.76,14.52,15.8
3414000,HAST_nasdaq,4,1.24,5.45,13433,3.7611,2.7765,N/A,N/A,11.9
7775000,HAUP_nasdaq,0.6501,0.64,1.55,16470,0.7169,0.8403,N/A,N/A,3.3
46164000,HA_nasdaq,6.73,5.16,7.3,861408,6.1894,5.9759,7.65,5.38,12.2
6121000,HCOM_nasdaq,26.8,16.28,28.29,41824,25.9169,22.8814,33.09,44.67,22.4
9360000,HWKN_nasdaq,42.41,35.77,42.99,21056,40.5837,39.3051,N/A,N/A,14.1
4003000,HWBK_nasdaq,13.5,6.7692,13.5,1681,12.0839,10.6415,N/A,N/A,1.6
12082000,HAYN_nasdaq,48.82,44.88,58.02,52059,48.1954,50.8296,25.3,14.11,4.8
4819000,HIIQ_nasdaq,10.61,8.39,15.86,74121,9.9071,12.4905,23.07,12.06,2.9
65268000,HCSG_nasdaq,24.87,20.8,25.95,381700,23.8543,23.8311,30.33,26.74,19.2
20132000,HSTM_nasdaq,29.94,19.5,30.76,98130,27.1117,24.1277,88.06,69.63,12
32878000,HWAY_nasdaq,16.68,8.42,17.62,382840,15.5969,13.0349,57.52,28.27,7.1
54506000,HTLD_nasdaq,14.78,12.43,14.99,353852,14.1726,13.7887,18.25,17.6,6.4
12501000,HTLF_nasdaq,29.6,22.4,29.77,28535,27.8137,25.8175,12.18,11.84,10.1
15363000,HTWR_nasdaq,94.57,74.77,99.68,214356,93.5746,90.6063,N/A,N/A,8.8
15974000,HSII_nasdaq,14.92,11.12,18.21,95618,16.8357,15.2465,29.84,20.44,3.2
29790000,HELE_nasdaq,44.04,28.02,44.49,162644,40.7769,37.7198,12.41,12.95,3.7
357000,HMNY_nasdaq,4.15,1.81,5.24,1354,4.2571,3.6322,N/A,N/A,1.2
4815000,HMTV_nasdaq,13.99,10.2,17.79,54484,13.8106,13.3095,60.83,28.55,2.2
85697000,HSIC_nasdaq,103.33,72.84,104.06,393730,97.5306,91.6715,21.22,19.17,6.3
152535000,HERO_nasdaq,7.88,3.35,7.94,2539200,7.1277,7.0255,32.83,9.85,4.2
20743000,HTBK_nasdaq,7.39,5.86,7.5,27086,6.9751,6.8264,23.09,21.11,12.7
12781000,HFWA_nasdaq,15.8,13.25,16.01,23700,14.6377,14.3072,19.27,15.05,11.9
5036000,HBOS_nasdaq,17.24,11.83,17.35,42094,14.988,14.3714,13.06,10.77,4.3
14030000,HEOP_nasdaq,6.69,5.05,7,29344,6.1694,5.8126,17.61,16.32,9.3
8412000,HCCI_nasdaq,14.08,13.1,20.89,41824,14.7049,14.9593,54.15,17.17,15.3
57770000,MLHR_nasdaq,28.78,16.81,29,274370,28.0646,25.7326,17.03,14.11,6.5
5274000,HSKA_nasdaq,6.8,6.62,10.78,18405,6.8971,8.0802,113.33,17.89,0.5
4359000,HFFC_nasdaq,13.51,11,14.55,1660,13.1491,13.338,N/A,N/A,2.2
0,HTWO_nasdaq,10.16,10.01,10.5,16327,10.1589,10.1405,N/A,N/A,0.3
25774000,HIBB_nasdaq,55.5,49.78,63.39,278343,56.3974,55.0967,18.88,16.42,14.6
12492000,HTCO_nasdaq,10.8,8.91,11.25,19222,10.6166,10.1459,N/A,N/A,10.8
2198000,HIHO_nasdaq,1.8201,1.41,3.23,47029,1.864,1.7828,N/A,N/A,0.2
128591000,HIMX_nasdaq,5.35,1.49,8.19,5104810,5.7734,4.8693,12.16,8.63,0.5
0,HIFS_nasdaq,71.93,57.69,82.34,3338,65.15,67.5426,N/A,N/A,4.3
11173000,HITK_nasdaq,36.23,28.7,38.17,82084,33.5771,34.7291,15.89,13.67,9.5
29966000,HITT_nasdaq,61.45,45.94,66.97,168879,56.5023,59.1364,26.49,22.51,7
2652000,HMNF_nasdaq,6.89,2.6,7.84,6252,7.0674,6.194,N/A,N/A,3.6
86378000,HMSY_nasdaq,25.46,18.5,37.19,711716,23.8623,26.2386,28.61,22.94,10.3
36382000,HOLI_nasdaq,13.29,7.3,14.86,164352,12.2311,12.3238,12.66,11.26,5.7
14138000,HOLL_nasdaq,1.3199,1.2,1.51,11730,1.3903,1.3676,N/A,N/A,0.3
267366000,HOLX_nasdaq,19.97,17.7,23.96,3458850,20.208,21.3737,12.97,11.48,3
4876000,HBCP_nasdaq,18.67,15.51,19.95,13748,18.2386,18.4166,N/A,N/A,5.1
