"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","CurrencyHeader","Net Income/Starting Line","Depreciation/Depletion","Amortization","Deferred Taxes","Non-Cash Items","Changes in Working Capital","Cash from Operating Activities","Capital Expenditures","Other Investing Cash Flow Items, Total","Cash from Investing Activities","Financing Cash Flow Items","Total Cash Dividends Paid","Issuance (Retirement) of Stock, Net","Issuance (Retirement) of Debt, Net","Cash from Financing Activities","Foreign Exchange Effects","Net Change in Cash","Cash Interest Paid, Supplemental","Cash Taxes Paid, Supplemental","",""
"0","STI_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","1740.9592","746.7699","0.0","98.860275","-822.47003","-23.757782","1740.3613","-147.5054","-518.448","-665.95337","-2834.3032","-158.55913","173.74644","-398.5655","-3217.6812","0.0","-2143.2734","0.0","309.32056",""
"8","SPN_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","317.32324","561.4513","0.0","31.62136","38.017273","-79.37746","869.02075","-912.962","-6.7764635","-919.73834","-21.629992","0.0","16.392197","40.521416","35.273727","-4.519319","-19.948223","55.60126","21.535233",""
"16","SUP_nyse","2013","2","26 weeks ending 2013-06-30","days","367.0","2013-06-30","In Millions of USD (except for per share items)","0.0","0.0","0.0","0.0","0.0","48.254173","48.254173","-28.647007","2.6095648","-26.037445","0.31824175","-17.48701","1.8908532","0.0","-15.262955","0.036714673","6.9805446","0.0","5.514825",""
"24","SVU_nyse","2013","2","16 weeks ending 2013-06-15","days","367.0","2013-06-15","In Millions of USD (except for per share items)","-942.0055","353.70056","0.0","-29.027473","1287.9066","-230.48077","440.0934","-177.72528","9.725273","-168.0","-263.3654","-25.92033","173.0","-234.41208","-350.6978","0.0","-78.60439","162.52747","21.717033",""
"32","SUSS_nyse","2013","2","6 months ending 2013-06-30","days","366.62708","2013-06-30","In Millions of USD (except for per share items)","30.498486","55.308605","0.0","13.196468","32.82007","-40.696648","91.12697","-188.91931","-22.507713","-211.437","-11.147428","0.0","106.19674","-145.98537","-50.93605","0.0","-171.23608","19.206457","2.566621",""
"40","SUSP_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","26.667744","7.2024117","0.0","1.3965527","1.3532656","8.878111","45.503174","-79.69423","-23.08136","-102.77559","-115.78548","-9.613493","105.05178","90.56068","70.21349","0.0","12.950975","0.4790137","0.0",""
"48","SFY_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","24.448551","244.23335","0.0","17.136341","13.187139","9.212233","308.21762","-648.56146","7.0353284","-641.5312","-2.4001644","0.0","-1.0400968","219.62003","216.17471","0.0","-117.129005","56.25733","0.30543008",""
"56","SWFT_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","123.94944","220.50735","0.0","59.621887","16.302921","4.7288184","425.11047","-298.1582","124.2247","-173.93353","-1.6035662","0.0","0.0","-274.0563","-275.67484","0.0","-24.497917","106.99432","16.045431",""
"64","SWS_nyse","2013","2","12 months ending 2013-06-30","days","366.0014","2013-06-30","In Millions of USD (except for per share items)","-9.509263","5.4813104","0.0","1.9579358","10.442894","-149.58519","-141.2072","-4.1641474","133.90054","129.73894","-18.32357","0.0","-0.15013738","134.37437","115.90066","0.0","104.41988","49.561775","0.0",""
"72","SYA_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","214.45648","27.55494","0.0","17.054285","847.9038","-37.991142","1068.9784","0.0","-833.6688","-833.6688","-118.63122","-41.630524","-91.51294","0.0","-251.77466","0.0","-16.465084","16.052055","25.785206",""
"80","SMA_nyse","2013","2","26 weeks ending 2013-06-29","days","367.0","2013-06-29","In Millions of USD (except for per share items)","5.5202475","17.07684","7.636264","1.1831595","7.078984","13.051264","51.531677","-11.638681","0.23837912","-11.40522","0.12706044","0.0","-0.35917583","-41.746407","-41.978516","-0.09802198","-1.9451647","16.22294","2.7154124",""
"88","SYT_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","2786.958","346.6789","286.07013","0.0","-570.4331","-2223.9993","625.27466","-586.9507","-279.01843","-865.969","-36.595627","-1314.0194","73.552536","688.04","-589.0225","-9.529427","-839.2463","322.8977","377.58096",""
"96","SNX_nyse","2013","-1","6 months ending 2013-05-31","days","366.75378","2013-05-31","In Millions of USD (except for per share items)","141.12381","16.506727","8.100361","0.0","14.38114","33.906128","214.0281","-15.424753","-13.4685955","-28.893347","-11.5845","0.0","1.4716153","-79.06673","-89.17962","5.160403","101.1255","7.430411","35.95589",""
"104","SNV_nyse","2013","2","6 months ending 2013-06-30","days","366.75647","2013-06-30","In Millions of USD (except for per share items)","497.35507","64.982124","0.0","-364.94238","-27.110504","361.87628","532.1605","-31.159597","232.56488","201.4053","-1130.4592","-81.425735","0.12857923","347.18408","-864.56726","0.0","-131.0014","0.0","-2.5148609",""
"112","SYY_nyse","2013","2","52 weeks ending 2013-06-29","days","366.0","2013-06-29","In Millions of USD (except for per share items)","997.6269","515.33386","0.0","-28.438204","108.52022","-75.87945","1517.1534","-514.59296","-401.6021","-916.19507","4.5734067","-651.7814","-91.66586","-139.21088","-878.0947","-2.0715384","-279.19794","132.55186","623.804",""
"120","SYX_nyse","2013","2","26 weeks ending 2013-06-30","days","367.0","2013-06-30","In Millions of USD (except for per share items)","-16.419779","18.0489","0.0","-17.409338","28.457142","25.15","37.826923","-13.542308","0.34945053","-13.192858","0.35494503","-4.65","0.25274727","-2.8230767","-6.865385","-2.5153844","15.253298","0.7153846","5.8252745",""
