"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","Net Income/Starting Line","Depreciation/Depletion","Amortization","Deferred Taxes","Non-Cash Items","Changes in Working Capital","Cash from Operating Activities","Capital Expenditures","Other Investing Cash Flow Items, Total","Cash from Investing Activities","Financing Cash Flow Items","Total Cash Dividends Paid","Issuance (Retirement) of Stock, Net","Issuance (Retirement) of Debt, Net","Cash from Financing Activities","Foreign Exchange Effects","Net Change in Cash","Cash Interest Paid, Supplemental","Cash Taxes Paid, Supplemental","",
"0","INTC","2012","4","52 weeks ending 2012-12-29","weeks","52","2012-12-29","11005.0","6357.0","1165.0","-242.0","819.0","-220.0","18884.0","-11842.0","-2218.0","-14060.0","-123.0","-4350.0","-2999.0","6064.0","-1408.0","-3.0","3413.0","71.0","-3930.0",
"1","INTC","2012","3","39 weeks ending 2012-09-29","weeks","39","2012-09-29","8537.0","4716.0","801.0","-42.0","610.0","-1764.0","12858.0","-9088.0","360.0","-8728.0","-138.0","-3231.0","-2115.0","-191.0","-5675.0","0.0","-1545.0","33.0","2906.0",
"2","INTC","2012","2","26 weeks ending 2012-06-30","weeks","26","2012-06-30","5565.0","3091.0","533.0","55.0","392.0","-1925.0","7711.0","-5636.0","1760.0","-3876.0","-176.0","-2106.0","-1234.0","-155.0","-3671.0","-6.0","158.0","0.0","2204.0",
"3","INTC","2012","1","13 weeks ending 2012-03-31","weeks","13","2012-03-31","2738.0","1519.0","266.0","-45.0","274.0","-1780.0","2972.0","-2974.0","863.0","-2111.0","-286.0","-1049.0","-275.0","115.0","-1495.0","-2.0","-636.0","0.0","376.0",
"4","INTC","2012","0","52 weeks ending 2012-12-29","weeks","52","2012-12-29","11005.0","6357.0","1165.0","-242.0","819.0","-220.0","18884.0","-11842.0","-2218.0","-14060.0","-123.0","-4350.0","-2999.0","6064.0","-1408.0","-3.0","3413.0","71.0","3930.0",
"5","INTC","2011","0","53 weeks ending 2011-12-31","weeks","53","2011-12-31","12942.0","5141.0","923.0","790.0","904.0","263.0","20963.0","-10830.0","529.0","-10301.0","151.0","-4127.0","-12295.0","5171.0","-11100.0","5.0","-433.0","0.0","3338.0",
"6","INTC","2010","0","52 weeks ending 2010-12-25","weeks","52","2010-12-25","11464.0","4398.0","240.0","-46.0","571.0","65.0","16692.0","-5207.0","-5332.0","-10539.0","144.0","-3503.0","-1149.0","-134.0","-4642.0","0.0","1511.0","0.0","4627.0",
"7","INTC","2009","0","52 weeks ending 2009-12-26","weeks","52","2009-12-26","4369.0","4744.0","308.0","271.0","1418.0","60.0","11170.0","-4515.0","-3450.0","-7965.0","9.0","-3108.0","-1362.0","1893.0","-2568.0","0.0","637.0","4.0","943.0",
