"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","Revenue","Other Revenue, Total","Total Revenue","Cost of Revenue, Total","Gross Profit","Selling/General/Admin. Expenses, Total","Research & Development","Depreciation/Amortization","Interest Expense(Income) - Net Operating","Unusual Expense (Income)","Other Operating Expenses, Total","Total Operating Expense","Operating Income","Interest Income(Expense), Net Non-Operating","Gain (Loss) on Sale of Assets","Other, Net","Income Before Tax","Income After Tax","Minority Interest","Equity In Affiliates","Net Income Before Extra. Items","Accounting Change","Discontinued Operations","Extraordinary Item","Net Income","Preferred Dividends","Income Available to Common Excl. Extra Items","Income Available to Common Incl. Extra Items","Basic Weighted Average Shares","Basic EPS Excluding Extraordinary Items","Basic EPS Including Extraordinary Items","Dilution Adjustment","Diluted Weighted Average Shares","Diluted EPS Excluding Extraordinary Items","Diluted EPS Including Extraordinary Items","Dividends per Share - Common Stock Primary Issue","Gross Dividends - Common Stock","Net Income after Stock Based Comp. Expense","Basic EPS after Stock Based Comp. Expense","Diluted EPS after Stock Based Comp. Expense","Depreciation, Supplemental","Total Special Items","Normalized Income Before Taxes","Effect of Special Items on Income Taxes","Income Taxes Ex. Impact of Special Items","Normalized Income After Taxes","Normalized Income Avail to Common","Basic Normalized EPS","Diluted Normalized EPS","",""
"87","SHLM_nasdaq","2013","-1","3 months ending 2013-02-28","days","365.25003","2013-02-28","2156.9937","0.0","2156.9937","1880.1484","276.83527","197.35922","0.0","0.0","0.0","12.3724165","0.0","2089.89","67.11362","0.0","0.0","0.49890107","60.473843","53.01747","-1.17011","0.0","51.867252","0.0","0.0","0.0","51.867252","0.0","51.867252","51.867252","0.0","0.0","0.0","0.0","118.14824","1.751868","0.0","0.77989006","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1731868",""
"96","AAON_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","305.17133","0.0","305.17133","232.81769","72.35362","27.249231","0.0","0.0","0.0","0.04","0.0","260.08704","45.074284","0.0","0.0","2.590241E-9","45.133404","30.053736","0.0","0.0","30.053736","0.0","0.0","0.0","30.053736","0.0","30.053736","30.053736","0.0","0.0","0.0","0.0","98.67099","1.220989","0.0","0.24131867","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.220989",""
"105","ASTM_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","0.02","0.0","0.02","0.0","0.01","7.75","26.029999","0.0","0.0","0.0","0.0","33.79","-33.77","0.0","0.0","0.0","-29.470001","-29.470001","0.0","0.0","-29.470001","0.0","0.0","0.0","-29.470001","0.0","-33.47","-33.47","0.0","0.0","0.0","0.0","164.8","-0.82000005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.82000005",""
"113","ABAX_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","185.93274","0.0","185.93274","87.74934","98.193405","59.782307","13.567033","0.0","0.0","-17.25","0.0","143.8488","42.09385","0.0","0.0","0.0","42.33209","27.417803","0.0","0.0","27.417803","0.0","0.0","0.0","27.417803","0.0","27.417803","27.417803","0.0","0.0","0.0","-0.07","89.35703","1.2281319","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7481319",""
"122","ABMD_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","158.06625","0.0","158.06625","31.584835","126.49143","84.18769","25.638792","0.11120879","0.0","0.0","0.0","141.52254","16.533737","0.0","0.0","0.3198901","16.853626","15.003187","0.0","0.0","15.003187","0.0","0.0","0.0","15.003187","0.0","15.003187","15.003187","0.0","0.0","0.0","0.0","163.979","0.3698901","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3698901",""
"131","AXAS_nasdaq","2012","4","3 months ending 2012-12-31","days","364.25204","2012-12-31","68.39333","0.0","68.39333","31.341856","37.051476","10.686502","0.0","22.964153","0.0","19.772842","0.0","84.755356","-16.36202","0.0","0.0","-0.09978142","-18.544043","-18.85404","0.0","0.0","-18.85404","0.0","0.0","0.0","-18.85404","0.0","-18.85404","-18.85404","0.0","0.0","0.0","0.0","275.3782","-0.20071037","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.040765017",""
"139","ACTG_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","228.2501","0.0","228.2501","118.209885","110.04023","54.178574","4.8604393","0.0","0.0","27.811869","0.0","205.06064","23.189451","0.0","0.0","1.7758243","25.356485","14.753957","-0.11065934","0.0","14.643297","0.0","0.0","0.0","14.643297","0.0","14.643297","14.643297","0.0","0.0","0.0","0.0","194.42648","0.3002198","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6596703",""
"148","ACHC_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","478.4432","0.0","478.4432","0.0","478.4432","333.7968","0.0","9.978352","0.0","18.11846","50.7078","443.84705","34.606155","0.0","0.0","0.0","34.606155","21.25253","0.0","0.0","21.25253","0.0","0.0","0.0","20.493847","0.0","21.25253","20.493847","0.0","0.0","0.0","0.0","172.49109","0.510989","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.73967034",""
"157","ACAD_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","4.91","0.0","4.91","0.0","4.91","7.0099998","18.79","0.0","0.0","0.0","0.0","25.79","-20.89","0.0","0.0","0.0","-20.85","-20.85","0.0","0.0","-20.85","0.0","0.0","0.0","-20.85","0.0","-20.85","-20.85","0.0","0.0","0.0","0.0","220.45999","-0.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.37",""
"165","AXDX_nasdaq","2012","-1","3 months ending 2012-10-31","days","366.25345","2012-10-31","0.040109888","0.0","0.040109888","0.0","0.040109888","3.2521977","0.890989","0.17065935","0.0","2.33","0.0","6.643846","-6.6037364","0.0","0.0","0.0","-6.553517","-6.553517","0.0","0.0","-6.553517","0.0","0.0","0.0","-6.553517","0.0","-6.553517","-6.553517","0.0","0.0","0.0","0.0","60.211975","-0.46032968","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.28032967",""
"173","ACCL_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","165.1788","0.0","165.1788","52.677692","112.50109","76.56528","39.66319","10.541208","0.0","9.316044","0.0","188.7634","-23.574505","0.0","2.77011","4.9713187","-13.566373","-13.822746","0.0","0.0","-13.822746","0.0","0.0","0.0","-13.822746","0.0","-13.822746","-13.822746","0.0","0.0","0.0","0.0","223.38913","-0.249011","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.17945054",""
"182","ANCX_nasdaq","2013","1","3 months ending 2013-03-31","days","365.25003","2013-03-31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28.995825","17.962309","0.0","0.0","17.962309","0.0","0.0","0.0","17.962309","0.0","17.962309","17.962309","0.0","0.0","0.0","0.0","41.579006","1.7303296","0.0","0.29956046","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7303296",""
"191","ARAY_nasdaq","2012","4","13 weeks ending 2012-12-31","days","364.0","2012-12-31","362.88","0.0","362.88","239.96","122.91","114.29001","82.479996","0.0","0.0","0.0","0.0","436.77","-73.89","0.0","0.0","-8.78","-82.670006","-85.62","16.32","0.0","-69.29","0.0","0.0","0.0","-88.439995","0.0","-69.29","-88.439995","0.0","0.0","0.0","0.0","287.46","-0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.96",""
"199","ACRX_nasdaq","2012","4","3 months ending 2012-12-31","days","365.25","2012-12-31","2.3999999","0.0","2.3999999","0.0","2.3999999","7.2","24.9","0.0","0.0","0.0","0.0","32.11","-29.719997","0.0","0.0","0.06","-33.36","-33.36","0.0","0.0","-33.36","0.0","0.0","0.0","-33.36","0.0","-33.36","-33.36","0.0","0.0","0.0","0.0","88.46","-1.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.5",""
